Genome ID,GenBank Accession,Species,Subtype,Genome Status,Strain/Isolate,Collection Date,Isolation Country,Used in analysis?
11070.982,KJ596658,Dengue virus,4,Complete,DENV-4/MT/BR33_TVP17919/2012,2012-04-20,Brazil,Yes
11070.983,KJ596659,Dengue virus,4,Complete,DENV-4/MT/BR35_TVP17921/2012,2012-03-30,Brazil,Yes
11070.984,KJ596660,Dengue virus,4,Complete,DENV-4/MT/BR40_TVP17926/2012,2012-04-03,Brazil,Yes
11070.985,KJ596661,Dengue virus,4,Complete,DENV-4/MT/BR44_TVP17930/2012,2012-04-05,Brazil,Yes
11070.986,KJ596662,Dengue virus,4,Complete,DENV-4/MT/BR47_TVP17933/2012,2012-03-23,Brazil,Yes
11070.987,KJ596663,Dengue virus,4,Complete,DENV-4/MT/BR48_TVP17934/2012,2012-03-21,Brazil,Yes
11070.988,KJ596664,Dengue virus,4,Complete,DENV-4/MT/BR50_TVP18148/2012,2012-03-12,Brazil,Yes
11070.989,KJ596666,Dengue virus,4,Complete,DENV-4/MT/BR53_TVP17939/2012,2012-03-14,Brazil,Yes
11070.990,KJ596667,Dengue virus,4,Complete,DENV-4/MT/BR55_TVP17941/2012,2012-03-14,Brazil,Yes
11070.991,KJ596668,Dengue virus,4,Complete,DENV-4/MT/BR60_TVP17946/2012,2012-03-14,Brazil,Yes
11070.992,KJ596669,Dengue virus,4,Complete,DENV-4/MT/BR73_TVP17951/2012,2012-04-19,Brazil,Yes
11070.993,KJ596670,Dengue virus,4,Complete,DENV-4/MT/BR76_TVP17953/2012,2012-04-19,Brazil,Yes
11070.994,KJ596671,Dengue virus,4,Complete,DENV-4/MT/BR84_TVP17961/2012,2012-02-03,Brazil,Yes
11070.995,KJ596672,Dengue virus,4,Complete,DENV-4/MT/BR91_TVP17968/2012,2012-02-03,Brazil,Yes
11070.996,KJ596673,Dengue virus,4,Complete,DENV-4/MT/BR92_TVP17969/2012,2012-02-29,Brazil,Yes
11070.997,KJ596674,Dengue virus,4,Complete,DENV-4/MT/BR94_TVP17971/2012,2012-02-16,Brazil,Yes
11070.998,KJ596665,Dengue virus,4,Complete,DENV-4/MT/BR52_TVP17938/2012,2012-03-20,Brazil,Yes
11070.999,JQ922558,Dengue virus,4,Complete,DENV-4/IND/624000/1962,1962,India,Yes
64320.100,KU681081,Zika virus,-,Complete,-,2014-07-19,Thailand,Yes
64320.1000,MT439645,Zika virus,-,Complete,1008_16,2016-03-18,Brazil,No
64320.1001,MT439646,Zika virus,-,Complete,1820_16,2016-04-06,Brazil,No
64320.1002,MT439647,Zika virus,-,Complete,1860_16,2016-04-14,Brazil,No
64320.1003,MT483911,Zika virus,-,Complete,800/16,2016-07-25,Brazil,Yes
64320.101,KU681082,Zika virus,-,Complete,-,2012-05-09,Philippines,Yes
64320.1010,MF664436,Zika virus,-,Complete,Dominican Republic/2016/ZB,2016-08-25,Russia,Yes
64320.1011,MT507047,Zika virus,-,Complete,S-542/Yucatan/2017,2017,Mexico,Yes
64320.1012,MT507048,Zika virus,-,Complete,S-542/Yucatan/2017,2017,Mexico,Yes
64320.1013,MT507049,Zika virus,-,Complete,S-542/Yucatan/2017,2017,Mexico,Yes
64320.1014,MT507050,Zika virus,-,Complete,S-542/Yucatan/2017,2017,Mexico,Yes
64320.1016,MF692778,Zika virus,-,Complete,Thailand/1610acTw,2016-10,Taiwan,Yes
64320.1022,KX117076,Zika virus,-,Complete,Zhejiang04,2016-02-17,China,Yes
64320.1026,MF794971,Zika virus,-,Complete,ZIKV/EC/Esmeraldas/121/2016,2016-05-01,Ecuador,Yes
64320.1028,MF801378,Zika virus,-,Complete,ZIKV/Homo sapiens/GTM/2016/Guatemala-3921,2016-07-21,Guatemala,Yes
64320.103,KU707826,Zika virus,-,Complete,-,2015-07-01,Brazil,Yes
64320.1031,MF801381,Zika virus,-,Complete,ZIKV/Homo sapiens/HND/2016/Honduras-24,2016,Honduras,No
64320.1034,MF801384,Zika virus,-,Complete,ZIKV/Homo sapiens/HND/2016/Honduras-1031,2016-02-03,Honduras,No
64320.1037,MF801387,Zika virus,-,Complete,ZIKV/Homo sapiens/HND/2016/Honduras-1122,2016-03-29,Honduras,No
64320.1039,MF801389,Zika virus,-,Complete,ZIKV/Homo sapiens/HND/2016/Honduras-1162,2016-05-10,Honduras,No
64320.1041,MF801391,Zika virus,-,Complete,ZIKV/Homo sapiens/MEX/2016/Mexico-3502,2016-07-06,Mexico,No
64320.1045,MF801395,Zika virus,-,Complete,ZIKV/Homo sapiens/MEX/2016/mex05,2016-05-09,Mexico,Yes
64320.1046,MF801396,Zika virus,-,Complete,ZIKV/Homo sapiens/MEX/2016/mex14,2016-05-17,Mexico,No
64320.1050,MF801398,Zika virus,-,Complete,ZIKV/Homo sapiens/MEX/2016/mex17,2016-05-20,Mexico,Yes
64320.1055,MF801402,Zika virus,-,Complete,ZIKV/Homo sapiens/MEX/2016/mex24,2016-05-26,Mexico,Yes
64320.1056,MF801403,Zika virus,-,Complete,ZIKV/Homo sapiens/MEX/2016/mex25,2016-05-25,Mexico,Yes
64320.1057,MF801404,Zika virus,-,Complete,ZIKV/Homo sapiens/MEX/2016/mex26,2016-07-08,Mexico,No
64320.1059,MF801406,Zika virus,-,Complete,ZIKV/Homo sapiens/MEX/2016/mex28,2016-07-07,Mexico,Yes
64320.1060,MF801407,Zika virus,-,Complete,ZIKV/Homo sapiens/MEX/2016/mex29,2016-07-05,Mexico,No
64320.1061,MF801408,Zika virus,-,Complete,ZIKV/Homo sapiens/MEX/2016/mex30,2016-07-05,Mexico,No
64320.1062,MF801409,Zika virus,-,Complete,ZIKV/Homo sapiens/MEX/2016/mex31,2016-07,Mexico,No
64320.1063,MF801410,Zika virus,-,Complete,ZIKV/Homo sapiens/MEX/2016/mex32,2016-07-05,Mexico,Yes
64320.1065,MF801412,Zika virus,-,Complete,ZIKV/Homo sapiens/MEX/2016/mex34,2016-07-07,Mexico,Yes
64320.1066,MF801413,Zika virus,-,Complete,ZIKV/Homo sapiens/MEX/2016/mex35,2016-07-07,Mexico,No
64320.1067,MF801414,Zika virus,-,Complete,ZIKV/Homo sapiens/MEX/2016/mex36,2016-07-05,Mexico,Yes
64320.1070,MF801417,Zika virus,-,Complete,ZIKV/Homo sapiens/MEX/2016/mex40,2016-07-01,Mexico,No
64320.1071,MF801418,Zika virus,-,Complete,ZIKV/Homo sapiens/MEX/2016/mex42,2016-06-30,Mexico,Yes
64320.1073,MF801420,Zika virus,-,Complete,ZIKV/Homo sapiens/MEX/2016/mex44,2016-07-04,Mexico,No
64320.1076,MF801423,Zika virus,-,Complete,ZIKV/Homo sapiens/MEX/2016/mex47,2016-06-30,Mexico,No
64320.1079,MF801426,Zika virus,-,Complete,ZIKV/Homo sapiens/NIC/2016/Nicaragua-3912,2016-07-25,Nicaragua,Yes
64320.110,KU729217,Zika virus,-,Complete,-,2015,Brazil,Yes
64320.1103,MT636065,Zika virus,-,Complete,ARCB116141,2016-01-02,Argentina,Yes
64320.1105,MK028857,Zika virus,-,Complete,Zika virus/H.sapiens-tc/Puerto Rico/2015/PRVABC59,2015,Puerto Rico,Yes
64320.1106,MK028858,Zika virus,-,Complete,Zika virus/H.sapiens-tc/Panama/2015/259249,2015,Panama,Yes
64320.1107,MK028859,Zika virus,-,Complete,Zika virus/H.sapiens-tc/Panama/2015/259364,2015,Panama,Yes
64320.1109,MK028861,Zika virus,-,Complete,Zika virus/H.sapiens-tc/Panama/2015/259359,2015,Panama,No
64320.111,KU729218,Zika virus,-,Complete,-,2015,Brazil,Yes
64320.1111,MH675619,Zika virus,-,Complete,CTS-30-16p,2016-05,Puerto Rico,Yes
64320.1112,MH675620,Zika virus,-,Complete,CTS-36-16p,2016-05,Puerto Rico,Yes
64320.1113,MH675621,Zika virus,-,Complete,CTS-47-16p,2016-05,Puerto Rico,Yes
64320.1114,MH675622,Zika virus,-,Complete,CTS-50-16p,2016-06,Puerto Rico,Yes
64320.1115,MH675623,Zika virus,-,Complete,CTS-56-16p,2016-06,Puerto Rico,Yes
64320.1116,MH675624,Zika virus,-,Complete,CTS-61-16p,2016-06,Puerto Rico,Yes
64320.1117,MH675625,Zika virus,-,Complete,CTS-178-16p,2016-08,Puerto Rico,Yes
64320.1118,MH675626,Zika virus,-,Complete,CTS-183-16p,2016-08,Puerto Rico,Yes
64320.1119,MH675627,Zika virus,-,Complete,CTS-193-16p,2016-08,Puerto Rico,No
64320.1120,MH675628,Zika virus,-,Complete,CTS-223-16p,2016-08,Puerto Rico,Yes
64320.1121,MH675629,Zika virus,-,Complete,QTX-02,2016-08,Puerto Rico,No
64320.1122,MH675630,Zika virus,-,Complete,QTX-04,2016-09,USA,Yes
64320.1125,MK049245,Zika virus,-,Complete,COL/FH02/2016,2016-02-29,Colombia,No
64320.1126,MK049246,Zika virus,-,Complete,COL/FH03/2016,2016-03-09,Colombia,No
64320.1128,MK049248,Zika virus,-,Complete,COL/FH05/2016,2016-07-27,Colombia,No
64320.1129,MK049249,Zika virus,-,Complete,COL/FH09/2016,2016-11-02,Colombia,No
64320.1132,MK049252,Zika virus,-,Complete,COL/FH07/2016,2016-05-16,Colombia,No
64320.1136,MN124090,Zika virus,-,Complete,ZIKV/Homo sapiens/PAN/CDC-259249_V1-V3/2015,2015-12-11,Panama,Yes
64320.1137,MN124091,Zika virus,-,Complete,ZIKV/Homo sapiens/PAN/CDC-259249_V1-V3/2015,2015-12-11,Panama,Yes
64320.1139,KY631492,Zika virus,-,Complete,BR/AM/16800005,2016-01-08,Brazil,Yes
64320.1140,KY631493,Zika virus,-,Complete,MEX_ENCB165,2015-10-15,Mexico,No
64320.1154,MG807646,Zika virus,-,Complete,SI-BKK05,2016-11-11,Thailand,Yes
64320.1155,MG807647,Zika virus,-,Complete,SI-BKK06,2017-09-07,Thailand,No
64320.1204,KX185891,Zika virus,-,Complete,Zika virus/CN/SZ02/2016,2016-02-17,China,Yes
64320.1205,KX197192,Zika virus,-,Complete,ZIKV/H.sapiens/Brazil/PE243/2015,2015,Brazil,Yes
64320.1206,KX197205,Zika virus,-,Complete,9,2015-12-01,Brazil,Yes
64320.1210,KY693676,Zika virus,-,Complete,FHT1166/HON/2016,2016-08-26,Honduras,No
64320.1211,KY693677,Zika virus,-,Complete,FHT1175/HON/2016,2016-08-26,Honduras,Yes
64320.1213,KY693678,Zika virus,-,Complete,FPI15198/PERU/Loreto/2016,2016-06-28,Peru,Yes
64320.1215,KY693679,Zika virus,-,Complete,FPI15263/PERU/Loreto/2016,2016-07-11,Peru,Yes
64320.1217,KY693680,Zika virus,-,Complete,FVM00318/VEN/Maracay/2016,2016-10-19,Venezuela,No
64320.1224,MH763832,Zika virus,-,Complete,ZKV-RIPL-d13,-,Brazil,No
64320.1225,MH763833,Zika virus,-,Complete,ZKV-RIPL-d515,-,Brazil,No
64320.1233,KY765317,Zika virus,-,Complete,ZIKV/Homo sapiens/NIC/7252_12A1/2016,2016-06-29,Nicaragua,Yes
64320.1234,KY765318,Zika virus,-,Complete,ZIKV/Homo sapiens/NIC/4886_12A1/2016,2016-07-10,Nicaragua,Yes
64320.1235,KY765319,Zika virus,-,Complete,ZIKV/Homo sapiens/NIC/6406_13A1/2016,2016-05-29,Nicaragua,No
64320.1236,KY765320,Zika virus,-,Complete,ZIKV/Homo sapiens/NIC/6406_13A1_SP/2016,2016-05-29,Nicaragua,Yes
64320.1237,KY765321,Zika virus,-,Complete,ZIKV/Homo sapiens/NIC/4886_12A1_SP/2016,2016-07-10,Nicaragua,Yes
64320.1238,KY765322,Zika virus,-,Complete,ZIKV/Homo sapiens/NIC/7252_12A1_SP/2016,2016-06-29,Nicaragua,Yes
64320.1239,KY765323,Zika virus,-,Complete,ZIKV/Homo sapiens/NIC/6188_13A1/2016,2016-06-30,Nicaragua,Yes
64320.1240,KY765324,Zika virus,-,Complete,ZIKV/Homo sapiens/NIC/8610_13A1/2016,2016-07-07,Nicaragua,Yes
64320.1241,KY765325,Zika virus,-,Complete,ZIKV/Homo sapiens/NIC/5005_13A1/2016,2016-04-22,Nicaragua,Yes
64320.1242,MW008559,Zika virus,-,Complete,E3R,2016-08-15,Trinidad and Tobago,Yes
64320.1243,KY765326,Zika virus,-,Complete,ZIKV/Homo sapiens/NIC/6188_13A1_SP/2016,2016-06-30,Nicaragua,Yes
64320.1244,MG827392,Zika virus,-,Complete,PF13/251013-18,2013-10-25,French Polynesia,Yes
64320.1245,KY765327,Zika virus,-,Complete,ZIKV/Homo sapiens/NIC/5005_13A1_SP/2016,2016-04-22,Nicaragua,Yes
64320.1246,KY766069,Zika virus,-,Complete,Pf13/251013-18,2013-10-25,French Polynesia,Yes
64320.1247,MW012427,Zika virus,-,Complete,T2R,2016,Trinidad and Tobago,Yes
64320.1248,MW012428,Zika virus,-,Complete,V1R,2016,Trinidad and Tobago,Yes
64320.1250,KY785410,Zika virus,-,Complete,Zika virus/H.sapiens-wt/BRA/2016/FC-6418-SER,2016-03-27,Brazil,No
64320.1252,KY785412,Zika virus,-,Complete,Zika virus/H.sapiens-wt/USA/2016/FL-022-URI,2016-07-22,USA,No
64320.1253,KY785413,Zika virus,-,Complete,Zika virus/H.sapiens-wt/DOM/2016/MA-WGS16-040-SER,2016-10-06,Dominican Republic,No
64320.1254,KY785414,Zika virus,-,Complete,Zika virus/H.sapiens-wt/HND/2016/HU-ME131-PLA,2016-05-28,Honduras,No
64320.1255,KY785415,Zika virus,-,Complete,Zika virus/H.sapiens-wt/DOM/2016/BB-0115-URI,2016-04-11,Dominican Republic,No
64320.1257,KY785417,Zika virus,-,Complete,Zika virus/H.sapiens-wt/COL/2016/SU-1810A-SER,2016-04-06,Colombia,No
64320.1258,KY785418,Zika virus,-,Complete,Zika virus/H.sapiens-wt/HND/2016/HU-ME59-PLA,2016-05-13,Honduras,No
64320.1259,KY785419,Zika virus,-,Complete,Zika virus/H.sapiens-wt/JAM/2016/WI-JM6-SER,2016-06-13,Jamaica,No
64320.126,KU758877,Zika virus,-,Complete,-,2015-12,French Guiana,Yes
64320.1260,KY785420,Zika virus,-,Complete,Zika virus/H.sapiens-wt/DOM/2016/BB-0183-SER,2016-04-18,Dominican Republic,Yes
64320.1263,KY785423,Zika virus,-,Complete,Zika virus/H.sapiens-wt/DOM/2016/BB-0076-URI,2016-04-05,Dominican Republic,No
64320.1264,KY785424,Zika virus,-,Complete,Zika virus/H.sapiens-wt/JAM/2016/MA-WGS16-025-SER,2016-07-10,Jamaica,No
64320.1266,KY785426,Zika virus,-,Complete,Zika virus/H.sapiens-wt/BRA/2016/FC-DQ75D1-URI,2016-04-04,Brazil,No
64320.1267,KY785427,Zika virus,-,Complete,Zika virus/H.sapiens-wt/BRA/2016/FC-DQ58D1-PLA,2016-03-30,Brazil,No
64320.1269,KY785429,Zika virus,-,Complete,Zika virus/H.sapiens-wt/BRA/2016/FC-DQ116D1-PLA,2016-04-14,Brazil,No
64320.1270,MW015936,Zika virus,-,Complete,Zika virus/H.sapiens-tc/THA/2006/CVD_06-020,2006-08-11,Thailand,Yes
64320.1271,KY785430,Zika virus,-,Complete,Zika virus/H.sapiens-wt/JAM/2016/MA-WGS16-039-SER,2016-09-28,Jamaica,No
64320.1273,KY785432,Zika virus,-,Complete,Zika virus/H.sapiens-wt/JAM/2016/MA-WGS16-041-SER,2016-10-12,Jamaica,No
64320.1274,KY785433,Zika virus,-,Complete,Zika virus/H.sapiens-wt/BRA/2016/FC-6706-SER,2016-04-08,Brazil,No
64320.1276,KY785435,Zika virus,-,Complete,Zika virus/H.sapiens-wt/DOM/2016/MA-WGS16-024-SER,2016-07-07,Dominican Republic,No
64320.1278,KY785437,Zika virus,-,Complete,Zika virus/H.sapiens-wt/BRA/2016/FC-DQ5D1-URI,2016-03-14,Brazil,No
64320.1279,MK216687,Zika virus,-,Complete,AMA2,2016-02-19,Brazil,No
64320.128,KU761560,Zika virus,-,Complete,-,2016-02,China,Yes
64320.1280,MK216688,Zika virus,-,Complete,AMA5,2016-03-10,Brazil,No
64320.1283,KY785439,Zika virus,-,Complete,Zika virus/H.sapiens-wt/BRA/2016/FC-6703-SER,2016-04-08,Brazil,No
64320.1284,MK216690,Zika virus,-,Complete,AMA9,2016-03-18,Brazil,No
64320.1287,KY785441,Zika virus,-,Complete,Zika virus/H.sapiens-wt/DOM/2016/BB-0433-SER,2016-06-13,Dominican Republic,Yes
64320.1288,MK216692,Zika virus,-,Complete,AMA13,2016-04-01,Brazil,No
64320.1289,KY785442,Zika virus,-,Complete,Zika virus/H.sapiens-wt/HND/2016/HU-ME147-SER,2016-06-04,Honduras,No
64320.129,KU761561,Zika virus,-,Complete,-,2016-02,China,Yes
64320.1293,KY785444,Zika virus,-,Complete,Zika virus/H.sapiens-wt/HND/2016/HU-ME137-PLA,2016-05-31,Honduras,No
64320.1294,MK216695,Zika virus,-,Complete,AMA16,2016-04-05,Brazil,No
64320.1295,KY785445,Zika virus,-,Complete,Zika virus/H.sapiens-wt/USA/2016/FL-021-URI,2016-07-19,USA,No
64320.1296,MK216696,Zika virus,-,Complete,AMA19,2016-04-08,Brazil,No
64320.1298,KY785447,Zika virus,-,Complete,Zika virus/H.sapiens-wt/DOM/2016/MA-WGS16-036-SER,2016-09-22,Dominican Republic,No
64320.1299,MK216697,Zika virus,-,Complete,AMA20,2016-04-26,Brazil,No
64320.130,KU761564,Zika virus,-,Complete,-,2016-02-12,China,Yes
64320.1300,MK216698,Zika virus,-,Complete,AMA21,2016-04-25,Brazil,No
64320.1301,KY785448,Zika virus,-,Complete,Zika virus/H.sapiens-wt/HND/2016/HU-ME171-PLA,2016-06-10,Honduras,No
64320.1302,KY785449,Zika virus,-,Complete,Zika virus/H.sapiens-wt/DOM/2016/BB-0071-URI,2016-04-05,Dominican Republic,No
64320.1303,MK216699,Zika virus,-,Complete,AMA22,2016-05-16,Brazil,No
64320.1304,KY785450,Zika virus,-,Complete,Zika virus/H.sapiens-wt/BRA/2016/FC-6863-SER,2016-04-12,Brazil,No
64320.1307,KY785451,Zika virus,-,Complete,Zika virus/H.sapiens-wt/MTQ/2016/FL-001-SAL,2016-03-22,Martinique,No
64320.1309,KY785452,Zika virus,-,Complete,Zika virus/H.sapiens-wt/HND/2016/HU-ME156-SER,2016-06-07,Honduras,No
64320.131,KU820897,Zika virus,-,Complete,-,2015-12,Colombia,Yes
64320.1310,KY785453,Zika virus,-,Complete,Zika virus/H.sapiens-wt/DOM/2016/MA-WGS16-007-SER,2016-05-10,Dominican Republic,No
64320.1315,KY785455,Zika virus,-,Complete,Zika virus/H.sapiens-wt/BRA/2016/FC-DQ62D2-URI,2016-04-06,Brazil,Yes
64320.1316,KY785456,Zika virus,-,Complete,Zika virus/H.sapiens-wt/BRA/2016/FC-DQ122D1-PLA,2016-04-15,Brazil,No
64320.1318,KY785457,Zika virus,-,Complete,Zika virus/H.sapiens-wt/USA/2016/FL-029-URI,2016-08-01,USA,No
64320.132,KU820898,Zika virus,-,Complete,-,2016-02-14,China,Yes
64320.1322,KY785459,Zika virus,-,Complete,Zika virus/H.sapiens-wt/USA/2016/MA-WGS16-034-SER,2016-08-15,USA,No
64320.1325,MK216710,Zika virus,-,Complete,AMA41,2016-02-03,Brazil,No
64320.1326,KY785461,Zika virus,-,Complete,Zika virus/H.sapiens-wt/HND/2016/HU-ME136-PLA,2016-05-31,Honduras,No
64320.1328,KY785462,Zika virus,-,Complete,Zika virus/H.sapiens-wt/PRI/2016/MA-WGS16-016-SER,2016-06-26,Puerto Rico,No
64320.133,KU820899,Zika virus,-,Complete,-,2016-02-17,China,Yes
64320.1330,KY785463,Zika virus,-,Complete,Zika virus/H.sapiens-wt/DOM/2016/BB-0071-SER,2016-04-05,Dominican Republic,No
64320.1331,MK216713,Zika virus,-,Complete,AMA45,2016-01-08,Brazil,No
64320.1332,KY785464,Zika virus,-,Complete,Zika virus/H.sapiens-wt/PRI/2016/MA-WGS16-004-SER,2016-04-13,Puerto Rico,No
64320.1333,KY785465,Zika virus,-,Complete,Zika virus/H.sapiens-wt/DOM/2016/BB-0085-URI,2016-04-07,Dominican Republic,No
64320.1335,KY785466,Zika virus,-,Complete,Zika virus/H.sapiens-wt/COL/2016/SU-1856A-SER,2016-04-28,Colombia,No
64320.1341,KY785469,Zika virus,-,Complete,Zika virus/H.sapiens-wt/COL/2016/SU-2724A-SER,2016-04-05,Colombia,No
64320.1343,KY785470,Zika virus,-,Complete,Zika virus/H.sapiens-wt/DOM/2016/MA-WGS16-014-SER,2016-06-18,Dominican Republic,No
64320.135,KU853012,Zika virus,-,Complete,-,2016-02-01,Italy,No
64320.1352,KY785474,Zika virus,-,Complete,Zika virus/H.sapiens-wt/USA/2016/FL-036-SER,2016-08-04,USA,No
64320.1353,KY785475,Zika virus,-,Complete,Zika virus/H.sapiens-wt/DOM/2016/BB-0091-SER,2016-04-07,Dominican Republic,No
64320.1355,KY785476,Zika virus,-,Complete,Zika virus/H.sapiens-wt/DOM/2016/BB-0180-URI,2016-04-18,Dominican Republic,No
64320.1359,MK216727,Zika virus,-,Complete,AMA65,2016-01-30,Brazil,No
64320.136,KU853013,Zika virus,-,Complete,-,2016-02-01,Italy,Yes
64320.1362,KY785479,Zika virus,-,Complete,Zika virus/H.sapiens-wt/BRA/2016/FC-DQ60D1-URI,2016-03-30,Brazil,No
64320.137,KU866423,Zika virus,-,Complete,-,2016,China,Yes
64320.1373,KY785484,Zika virus,-,Complete,Zika virus/H.sapiens-wt/DOM/2016/MA-WGS16-011-SER,2016-06-06,Dominican Republic,No
64320.1378,KX247646,Zika virus,-,Complete,Zika virus/Homo sapiens/COL/UF-1/2016,2016-02-09,Colombia,Yes
64320.1384,KX253996,Zika virus,-,Complete,ZKC2/2016,2016-02-16,China,Yes
64320.1387,MK216741,Zika virus,-,Complete,AMA89,2017-03-28,Brazil,No
64320.1388,MK216742,Zika virus,-,Complete,AMA90,2017-03-29,Brazil,No
64320.1389,MK216743,Zika virus,-,Complete,AMA88,2017-03-28,Brazil,No
64320.139,KU870645,Zika virus,-,Complete,-,2016-02-02,USA,Yes
64320.1391,MK216745,Zika virus,-,Complete,AMA302,2015-12-08,Brazil,No
64320.1403,KX262887,Zika virus,-,Complete,103451,2016-01-06,Honduras,Yes
64320.1407,KY817930,Zika virus,-,Complete,ZIKV/Homo_sapiens/Brazil/2016/ZBRY14,2016-01,Brazil,No
64320.1410,MK238035,Zika virus,-,Complete,17844,2018-09-18,India,No
64320.1412,MK238037,Zika virus,-,Complete,20366,2018-10-10,India,Yes
64320.1413,MK238038,Zika virus,-,Complete,21993,2018-10-15,India,No
64320.1415,MK241415,Zika virus,-,Complete,ZIKV/Homo_sapiens/CPV/2015/CV448c,2015-12-03,Cape Verde,Yes
64320.1416,MK241416,Zika virus,-,Complete,ZIKV/Homo_sapiens/CPV/2015/CV487,2015-11-27,Cape Verde,Yes
64320.1417,KX266255,Zika virus,-,Complete,ZIKV_SMGC-1,2016-02-14,China,No
64320.1418,MK241417,Zika virus,-,Complete,ZIKV/Homo_sapiens/CPV/2016/CV907u,2016-06-04,Cape Verde,Yes
64320.1419,KX269878,Zika virus,-,Complete,Haiti/2016/PD,2016-02-01,Italy,No
64320.1420,KX280026,Zika virus,-,Complete,Paraiba_01,2015,Brazil,Yes
64320.1422,MW122373,Zika virus,-,Complete,PR/DB-ZIKV001/2016,2016-07-20,Puerto Rico,No
64320.1423,MW122374,Zika virus,-,Complete,PR/DB-ZIKV002/2016,2016-04-27,Puerto Rico,No
64320.1424,MW122375,Zika virus,-,Complete,PR/DB-ZIKV003/2016,2016-07-13,Puerto Rico,Yes
64320.1425,MW122376,Zika virus,-,Complete,PR/DB-ZIKV010/2016,2016-06-28,Puerto Rico,No
64320.1426,MW122377,Zika virus,-,Complete,PR/DB-ZIKV018/2016,2016-07-30,Puerto Rico,Yes
64320.1427,MW122378,Zika virus,-,Complete,PR/DB-ZIKV070/2016,2016-07-01,Puerto Rico,No
64320.1428,MW122379,Zika virus,-,Complete,PR/DB-ZIKV093/2016,2016-08-15,Puerto Rico,No
64320.1429,MW122380,Zika virus,-,Complete,PR/DB-ZIKV104/2016,2016-08-26,Puerto Rico,No
64320.1430,MW122381,Zika virus,-,Complete,PR/DB-ZIKV172/2016,2016-10-17,Puerto Rico,No
64320.1431,MW122382,Zika virus,-,Complete,PR/DB-ZIKV219/2016,2016-06-23,Puerto Rico,No
64320.1432,MW122383,Zika virus,-,Complete,PR/DB-ZIKV232/2016,2016-06-25,Puerto Rico,No
64320.1433,MW122384,Zika virus,-,Complete,PR/DB-ZIKV236/2016,2016-09-19,Puerto Rico,No
64320.1434,MW122385,Zika virus,-,Complete,PR/DB-ZIKV245/2016,2016-06-23,Puerto Rico,Yes
64320.1435,MW122386,Zika virus,-,Complete,PR/DB-ZIKV255/2016,2016-07-17,Puerto Rico,No
64320.1436,MW122387,Zika virus,-,Complete,PR/DB-ZIKV256/2016,2016-07-14,Puerto Rico,No
64320.1437,MW122388,Zika virus,-,Complete,PR/DB-ZIKV266/2016,2016-10-31,Puerto Rico,Yes
64320.1438,MW122389,Zika virus,-,Complete,PR/DB-ZIKV269/2016,2016-09-07,Puerto Rico,Yes
64320.1439,MW122390,Zika virus,-,Complete,PR/DB-ZIKV270/2016,2016-10-11,Puerto Rico,No
64320.1440,MW122391,Zika virus,-,Complete,PR/DB-ZIKV272/2016,2016-08-06,Puerto Rico,No
64320.1441,MW122392,Zika virus,-,Complete,PR/DB-ZIKV275/2016,2016-11-07,Puerto Rico,No
64320.1442,MW122393,Zika virus,-,Complete,PR/DB-ZIKV282/2016,2016-06-24,Puerto Rico,No
64320.1443,MW122394,Zika virus,-,Complete,PR/DB-ZIKV285/2016,2016-07-14,Puerto Rico,No
64320.1444,MW122395,Zika virus,-,Complete,PR/DB-ZIKV306/2016,2016-07-23,Puerto Rico,No
64320.1445,MW122396,Zika virus,-,Complete,PR/DB-ZIKV323/2016,2016-08-11,Puerto Rico,No
64320.1446,MW122397,Zika virus,-,Complete,PR/DB-ZIKV347/2016,2016-09-27,Puerto Rico,No
64320.1447,MW122398,Zika virus,-,Complete,PR/DB-ZIKV350/2016,2016-09-19,Puerto Rico,No
64320.1448,MW122399,Zika virus,-,Complete,PR/DB-ZIKV372/2016,2016-11-04,Puerto Rico,No
64320.1449,MW122400,Zika virus,-,Complete,PR/DB-ZIKV451/2016,2016-11-10,Puerto Rico,No
64320.1450,MW122401,Zika virus,-,Complete,PR/DB-ZIKV455/2016,2016-09-15,Puerto Rico,No
64320.1451,MW122402,Zika virus,-,Complete,PR/DB-ZIKV484/2016,2016-07-01,Puerto Rico,Yes
64320.1452,MW122403,Zika virus,-,Complete,PR/DB-ZIKV489/2016,2016-06-30,Puerto Rico,Yes
64320.1453,MW122404,Zika virus,-,Complete,PR/DB-ZIKV503/2016,2016-08-15,Puerto Rico,Yes
64320.1454,MW122405,Zika virus,-,Complete,PR/DB-ZIKV511/2016,2016-08-19,Puerto Rico,Yes
